Full Name,Wai Kin Adams Kong,Luu Anh Tuan,Anupam Chattopadhyay,Anwitaman Datta,Arvind Easwaran,"Vun Chan Hua, Nicholas",Kwoh Chee Keong,Yeo Chai Kiat,Lau Chiew Tong,Miao Chun Yan,Douglas Leslie Maskell,Deepu Rajan,Chng Eng Siong,Li Fang,Quek Hiok Chai,Seah Hock Soon,Jagath Chandana Rajapakse,Zheng Jianmin,Chia Liang Tien,A S Madhukumar,Chan Syin,Hui Siu Cheung,Lam Siew Kei,Sourav Saha Bhowmick,Alexei Sourin,Huang Shell Ying,Cham Tat Jen,Thambipillai Srikanthan,Goh Wooi Boon,Wentong Cai,Tang Xueyan,Ong Yew Soon,Wee Keong NG,Sun Aixin,Bo An,Li Boyang,Wei Yang Bryan Lim,Long Cheng,Erik Cambria,Chen Change Loy,Chee Wei Tan,Ong Chin Ann,Guan Cuntai,Dmitrii Ustiugov,Dusit Niyato,Lee Bu Sung,Cong Gao,Lin Guosheng,Yu Han,Zhang Hanwang,Oh Hong Lye,Josephine Chong,Luo Jun,Zhao Jun,Tay Kian Boon,Lam Kwok Yan,Li Mo,Liu Weichen,Luke Ong,Qian Kemao,Mohamed M. Sabry,Owen Noel Newton Fernando,Lin Shang-Wei,Lu Shijian,"Pan, Sinno Jialin",Luo Siqiang,Smitha K G,Joty Shafiq Rayhan,Siyuan Liu,Tan Rui,Zhang Tianwei,Vidya Sudarshan,Wang Wenya,Lin Weisi,Pan Xingang,Liu Yang,Wen Yonggang,He Ying,Li Yi,Wei Ying,"Ke Yiping, Kelly",Loke Yuan Ren,Zhang Jie,Zinovi Rabinovich,Liu Ziwei,Shen Zhiqi
Dusit Niyato,0.1694029174645823,0.6371282891262157,0.3085947484929775,0.33777304692627413,0.34071900302354896,0.6113845984404123,0.2079192284984669,0.7796283490837772,0.5254109045355335,0.13806747795007487,0.4528368486553112,0.4852737866430518,0.016731456711081096,0.5560570823241734,0.3448550971296207,0.14724189749344616,0.11730634841794538,0.21653077052275885,0.3439427718288485,0.7796283490837772,0.3439427718288485,0.3116482577379331,0.48582235687047653,0.17070181476016805,0.1645248619583494,0.28013744037565674,0.2547905973162222,0.4454005348407863,0.5215211560396898,0.33777304692627413,0.33777304692627413,0.1720298566252614,0.22086077690699712,0.06763422973283316,0.07164489790323923,0.6371282891262157,0.07487035912502472,0.04242346839941296,0.14272048566001477,0.6371282891262157,0.0,0.6538370434877191,0.0627328608704045,0.05931566321920149,1.0000000000000002,0.5979145968513883,0.14143010431499597,0.6371282891262157,0.1446581074326319,0.4239043743026302,0.6371282891262157,0.0,0.4036446460433621,0.7220701346181658,0.3770940423886191,0.14792146773363585,0.545858629808328,0.2645546518451703,0.06772642705727132,0.45293864771517484,0.3883131609911474,0.21321051716563338,0.29733317963104816,0.11585243554516264,0.6371282891262157,0.6371282891262157,0.36437840102014235,0.23799289857643097,0.04533700986706734,0.5973402153062011,0.6371282891262157,0.0,0.6371282891262157,0.6284076565971953,0.0,0.29733317963104816,0.4364753090012281,0.6371282891262157,0.6371282891262157,0.0491347314082264,0.6371282891262157,0.39356154074221017,0.05909391980185597,0.6371282891262157,0.6371282891262157,0.11472181962264479
Lee Bu Sung,0.19729313088350559,0.39796361121234275,0.19238472414192545,0.6578876361750966,0.3156625773671517,0.6061133500913392,0.11116411699812337,0.7175029941755231,0.8056027880983094,0.19822844250240287,0.2369295796784546,0.30560312819792074,0.012254895934472262,0.6729022359698779,0.12020265431450894,0.36734869916504165,0.07813152545784674,0.12926037926850467,0.58514192200332,0.7175029941755231,0.58514192200332,0.5302000084261248,0.25418798658616654,0.11084159886292425,0.19500249274245335,0.4924801694979551,0.3561940491768187,0.24066478494442187,0.1807918395461708,0.6578876361750966,0.6578876361750966,0.15043064704414127,0.3417647917928418,0.04953845091295127,0.05247605054368007,0.39796361121234275,0.3222529925385631,0.03107291847875125,0.12706270892892427,0.39796361121234275,0.0,0.5364662868205526,0.045948460729625225,0.3851869030310148,0.5979145968513883,1.0,0.12204756051890833,0.39796361121234275,0.3546071190006684,0.146951759740325,0.39796361121234275,0.0,0.41732384028871905,0.4866520409074694,0.2355407999249994,0.17008555484205945,0.6466525564835565,0.23553052365077198,0.0496059805151812,0.15787624468987993,0.20474976932597067,0.2932291197924506,0.1930669868484179,0.11344289957673752,0.39796361121234275,0.39796361121234275,0.12631633568152004,0.1545356353316803,0.10017896647453793,0.7636436455803097,0.39796361121234275,0.0,0.39796361121234275,0.24156530692980033,0.0,0.1930669868484179,0.7425653978943415,0.39796361121234275,0.39796361121234275,0.03598855918966502,0.39796361121234275,0.13643303651519445,0.043283131291979506,0.39796361121234275,0.39796361121234275,0.15265702238347242
Cong Gao,0.5195829096774718,0.21115124182459927,0.0840233479965873,0.11614373418996653,0.11715670531069626,0.13428385159414435,0.09996062616003229,0.12418377679471254,0.0701195108997931,0.09687940399861637,0.09940100872907966,0.11112349840321564,0.12315501927201912,0.11703366814901468,0.11265300403785261,0.05023167576499438,0.2212209096343138,0.06840634992150667,0.11083600005919284,0.12418377679471254,0.11083600005919284,0.10042905140706802,0.10664156965022616,0.14618603948738101,0.3494608035109155,0.22706271389204796,0.12928655549788404,0.10382595771641384,0.09567749923786308,0.11614373418996653,0.11614373418996653,0.4226537483580787,0.07339810694152193,0.08105946444064441,0.3664453499855903,0.21115124182459927,0.2899874497988921,0.5758425550887185,0.14210514856326817,0.21115124182459927,0.0,0.12210960573912369,0.2369807561130341,0.02287813679993272,0.14143010431499597,0.12204756051890833,1.0000000000000002,0.21115124182459927,0.18072918938875204,0.07776886897025533,0.21115124182459927,0.0,0.06328524012695332,0.14920866662155363,0.12497306538407599,0.2672322245011003,0.07620801463995139,0.09303154424352669,0.08576239180483908,0.18272344546205485,0.13205493597350967,0.09851142997486902,0.10223842930979526,0.21105270962127978,0.21115124182459927,0.21115124182459927,0.066848322032875,0.08183419074700167,0.05433629914440584,0.11288640225531138,0.21115124182459927,0.0,0.21115124182459927,0.29015358195509067,0.0,0.10223842930979526,0.14065472903256587,0.21115124182459927,0.21115124182459927,0.2675345968870962,0.21115124182459927,0.07220221764416655,0.1752349343330751,0.21115124182459927,0.21115124182459927,0.20826731747065141
Lin Guosheng,0.24396449193756262,1.0000000000000002,0.2691792969744492,0.4864416210588558,0.4906842202613889,0.44180550344976555,0.3050866261607286,0.44293066970054207,0.1438931849498613,0.13792768046156312,0.39499798736184777,0.33072738448858563,0.016812490432160602,0.5542646452737092,0.3130945527581468,0.16504467863337907,0.14894392773725065,0.314523784037403,0.3428340803166595,0.44293066970054207,0.3428340803166595,0.310643666839554,0.4237704015233452,0.24583509029288853,0.2338836498258074,0.3728084969480488,0.39990469998695677,0.3933432145673595,0.43991309494014347,0.4864416210588558,0.4864416210588558,0.2337870906057368,0.22043176616497176,0.06796179555105433,0.0719918881727485,1.0000000000000002,0.0752329709348166,0.04262893356391513,0.19395590839196825,1.0000000000000002,0.0,0.5469773915894101,0.08712252192967242,0.059602940590918155,0.6371282891262157,0.39796361121234275,0.21115124182459927,1.0000000000000002,0.14535871497278835,0.35757146780818827,1.0000000000000002,0.0,0.24104809664437463,0.5219493510247833,0.591865168796353,0.20102399814765032,0.34787481750846727,0.3595274888580813,0.06805443940518814,0.4112237995425637,0.3610984821074329,0.28975125290767934,0.4282024134562775,0.1271164848487114,1.0000000000000002,1.0000000000000002,0.3073601679735356,0.34274389989821785,0.04555658588340508,0.3806839482652857,1.0000000000000002,0.0,1.0000000000000002,0.5399929147618054,0.0,0.4282024134562775,0.4350683410111855,1.0000000000000002,1.0000000000000002,0.08105061475234565,1.0000000000000002,0.3319767058963586,0.05938012322678231,1.0000000000000002,1.0000000000000002,0.12859265042206255
Yu Han,0.059584951366319056,0.14535871497278835,0.16493253142121633,0.5370284292349126,0.26825476535673987,0.2114504408499162,0.1718709107083876,0.1453837465353295,0.04673098040844662,0.16052955032040123,0.24202462334263058,0.14016081446372156,0.1657136239312616,0.08056719659183473,0.2047857092373077,0.5218797704002893,0.4237601022831626,0.1035681759921871,0.11645990633421505,0.1453837465353295,0.11645990633421505,0.10552490087927108,0.2596541630438428,0.19704528921260167,0.22120433165953873,0.3618419875414191,0.13584665754371972,0.24654322593248312,0.2028943847421263,0.5370284292349126,0.5370284292349126,0.07384259259733053,0.08982665346234256,0.6556795249559993,0.41580747493693915,0.14535871497278835,0.5435590027726798,0.24237712427942287,0.48653598489240335,0.14535871497278835,0.0,0.1258586632659166,0.2707862715163548,0.45727683543673486,0.1446581074326319,0.3546071190006684,0.18072918938875204,0.14535871497278835,1.0000000000000004,0.11774316152618572,0.14535871497278835,0.0,0.1399930821311008,0.12747890666176517,0.08603276037339033,0.06349423810802672,0.06986339953368208,0.2579185644407297,0.16836964829624,0.11360447876690238,0.2591497267126498,0.3348399512580591,0.1045825143573049,0.19300864177723215,0.14535871497278835,0.14535871497278835,0.10120929985341201,0.08371045492868076,0.2152918902413961,0.0764524289633867,0.14535871497278835,0.0,0.14535871497278835,0.45855988233633566,0.0,0.1045825143573049,0.06324097497472879,0.14535871497278835,0.14535871497278835,0.28385648328754887,0.14535871497278835,0.15311253578556072,0.4263301457324671,0.14535871497278835,0.14535871497278835,0.5967131482472137
Zhang Hanwang,0.09222406178662776,0.35757146780818827,0.18991216981741885,0.18388586699576195,0.185489664859471,0.32282669281145,0.19634808724468011,0.4752351675623333,0.04978048123391149,0.13239128788525598,0.27868014255391416,0.5870127404106608,0.00816216925793401,0.19818922276470494,0.22473606027935156,0.2195321513643797,0.06488775926434834,0.4458640185018631,0.39097500538732394,0.4752351675623333,0.39097500538732394,0.494116961657941,0.2989797408726292,0.14826011839306344,0.3219667206027902,0.1552668024527634,0.4560595086912043,0.2694540084980412,0.569170582288355,0.18388586699576195,0.18388586699576195,0.09183983017767129,0.22830248369820552,0.03299425986882329,0.06873112278803917,0.35757146780818827,0.03652428800034051,0.02069559964586308,0.07619273434868278,0.35757146780818827,0.0,0.19258211129386033,0.0335265191643414,0.028936182378016664,0.4239043743026302,0.146951759740325,0.07776886897025533,0.35757146780818827,0.11774316152618572,1.0,0.35757146780818827,0.0,0.08928835823610137,0.41348760394109113,0.4780932901735962,0.07896932975932114,0.12314056562116356,0.1412351017131848,0.08670226065928026,0.47852239780668043,0.23860876509453496,0.38619321648431687,0.16187013742098835,0.11818691664994649,0.35757146780818827,0.35757146780818827,0.23432511967545167,0.12956489835944116,0.022116923503650947,0.13475432642129676,0.35757146780818827,0.0,0.35757146780818827,0.3945721034549991,0.0,0.16187013742098835,0.15556802529224295,0.35757146780818827,0.35757146780818827,0.027814348193181043,0.35757146780818827,0.5309800988900941,0.02882800845535946,0.35757146780818827,0.35757146780818827,0.09109182383063175
Oh Hong Lye,0.24396449193756262,1.0000000000000002,0.2691792969744492,0.4864416210588558,0.4906842202613889,0.44180550344976555,0.3050866261607286,0.44293066970054207,0.1438931849498613,0.13792768046156312,0.39499798736184777,0.33072738448858563,0.016812490432160602,0.5542646452737092,0.3130945527581468,0.16504467863337907,0.14894392773725065,0.314523784037403,0.3428340803166595,0.44293066970054207,0.3428340803166595,0.310643666839554,0.4237704015233452,0.24583509029288853,0.2338836498258074,0.3728084969480488,0.39990469998695677,0.3933432145673595,0.43991309494014347,0.4864416210588558,0.4864416210588558,0.2337870906057368,0.22043176616497176,0.06796179555105433,0.0719918881727485,1.0000000000000002,0.0752329709348166,0.04262893356391513,0.19395590839196825,1.0000000000000002,0.0,0.5469773915894101,0.08712252192967242,0.059602940590918155,0.6371282891262157,0.39796361121234275,0.21115124182459927,1.0000000000000002,0.14535871497278835,0.35757146780818827,1.0000000000000002,0.0,0.24104809664437463,0.5219493510247833,0.591865168796353,0.20102399814765032,0.34787481750846727,0.3595274888580813,0.06805443940518814,0.4112237995425637,0.3610984821074329,0.28975125290767934,0.4282024134562775,0.1271164848487114,1.0000000000000002,1.0000000000000002,0.3073601679735356,0.34274389989821785,0.04555658588340508,0.3806839482652857,1.0000000000000002,0.0,1.0000000000000002,0.5399929147618054,0.0,0.4282024134562775,0.4350683410111855,1.0000000000000002,1.0000000000000002,0.08105061475234565,1.0000000000000002,0.3319767058963586,0.05938012322678231,1.0000000000000002,1.0000000000000002,0.12859265042206255
Josephine Chong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luo Jun,0.07539053158051513,0.24104809664437463,0.2926282916115475,0.15032143449752647,0.30120576452360637,0.3607600171894323,0.14660237759044814,0.396101225465669,0.43392622255821023,0.1765137790391674,0.429407415543807,0.08405682318801928,0.011200394955605576,0.41116956812181593,0.10589420387467888,0.3059638247716938,0.1087500294901248,0.07853901899681363,0.2543242509571037,0.396101225465669,0.2543242509571037,0.23044446984548678,0.4606862787262831,0.07596858867096151,0.07896098692445558,0.17043003930228928,0.09639626677099558,0.4121929960353348,0.1773450991192838,0.15032143449752647,0.15032143449752647,0.14907350344857467,0.16085704637075912,0.1259850752324924,0.10495748404209887,0.24104809664437463,0.2902185398916165,0.07902394806647292,0.10123680862774308,0.24104809664437463,0.0,0.6845403354084864,0.03397178930067563,0.13191603166649973,0.4036446460433621,0.41732384028871905,0.06328524012695332,0.24104809664437463,0.1399930821311008,0.08928835823610137,0.24104809664437463,0.0,1.0000000000000002,0.29457923617927484,0.14266797240846238,0.07201827384366152,0.6742059817462007,0.49175031827290855,0.09131582355598421,0.08614986438179559,0.4025709406151781,0.10380544248812706,0.1323242055355755,0.2555842821333761,0.24104809664437463,0.24104809664437463,0.12390815386389692,0.10591559699564232,0.3211284029726091,0.41834464345175926,0.24104809664437463,0.0,0.24104809664437463,0.16057213759654348,0.0,0.1323242055355755,0.32274629710272335,0.24104809664437463,0.24104809664437463,0.022340007996275668,0.24104809664437463,0.13383198292947782,0.03955873374834804,0.24104809664437463,0.24104809664437463,0.23838817153300482
Zhao Jun,0.21995776203927,0.5219493510247833,0.26468743199831596,0.2815114325380913,0.2839666915609321,0.5040768154843498,0.21961460908948413,0.6021008058562626,0.4224538790866085,0.12886320845900762,0.48243351859339495,0.4173679271788417,0.014744474722100031,0.4234140057486907,0.25335009517327145,0.12226207741542693,0.10315872309068534,0.2603780039441133,0.32777865337795,0.6021008058562626,0.32777865337795,0.423319550188724,0.3727679490105464,0.142268641169808,0.1938101080206126,0.26925799480369944,0.28557772497665657,0.34590571533941683,0.3872691152444378,0.2815114325380913,0.2815114325380913,0.17744888454413216,0.20796416460140477,0.059602173789447,0.06313654598897694,0.5219493510247833,0.06597896026724076,0.037385373445976346,0.12022011742377214,0.5219493510247833,0.0,0.4853345726226309,0.060563668642146976,0.052271497459087914,0.7220701346181658,0.4866520409074694,0.14920866662155363,0.5219493510247833,0.12747890666176517,0.41348760394109113,0.5219493510247833,0.0,0.29457923617927484,1.0,0.549595005910134,0.15258106914919153,0.3950386080362762,0.22284671442049409,0.1081529570878912,0.33275439586488287,0.29820278309335235,0.21992675682183602,0.24780748523523205,0.09740089775792347,0.5219493510247833,0.5219493510247833,0.27057867038190536,0.19835129659344128,0.03995291070608646,0.649407864422111,0.5219493510247833,0.0,0.5219493510247833,0.47516639122871424,0.0,0.24780748523523205,0.4159624819455132,0.5219493510247833,0.5219493510247833,0.05024497053248467,0.5219493510247833,0.38389039686739307,0.05207608768286217,0.5219493510247833,0.5219493510247833,0.12509568692139972
Tay Kian Boon,0.14439408520094196,0.591865168796353,0.159317850040266,0.2879078521575712,0.29041889885071376,0.26148928887445316,0.34485233261948667,0.26215523558739295,0.08516536419899448,0.08163458987807248,0.23378555046413965,0.195746019245913,0.009950727487517802,0.32804993783277453,0.18530976031741914,0.09768419657828471,0.08815472293139964,0.4205361005732018,0.20291155081576212,0.26215523558739295,0.20291155081576212,0.5248554623873114,0.2508149402285129,0.14550122721226713,0.13842758588285858,0.2206523639748715,0.23668966276023506,0.2328061480848103,0.26036923819247404,0.2879078521575712,0.2879078521575712,0.13837043584377265,0.13046588448930924,0.040224219595527994,0.04260949104533195,0.591865168796353,0.04452777504138634,0.02523058095941514,0.11479574645946225,0.591865168796353,0.0,0.32373686620085507,0.051564786147869524,0.03527690449360277,0.3770940423886191,0.2355407999249994,0.12497306538407599,0.591865168796353,0.08603276037339033,0.4780932901735962,0.591865168796353,0.0,0.14266797240846238,0.549595005910134,1.0,0.11897910259577679,0.20589498758464947,0.21279179787991712,0.1711232211024521,0.24338904352933707,0.21372161406462264,0.17149367421115838,0.25343809371930537,0.07523581976178162,0.591865168796353,0.591865168796353,0.18191577769893202,0.202858176167179,0.0269633563936671,0.22531356929809537,0.591865168796353,0.0,0.591865168796353,0.3196029976443306,0.0,0.25343809371930537,0.2575017970905345,0.591865168796353,0.591865168796353,0.04797103578144524,0.591865168796353,0.44387164489344033,0.03514502665676775,0.591865168796353,0.591865168796353,0.07610951074802444
Lam Kwok Yan,0.4291479254785941,0.20102399814765032,0.3451002743942646,0.11612464664750588,0.11713745129236491,0.18691681010346275,0.061010051677970314,0.17093011097842975,0.13369576657132656,0.06619139005162376,0.10475091306734989,0.17676985882528512,0.07437291661872052,0.11142049502481013,0.06535285059909517,0.057163385547914475,0.04682113825285045,0.06946228839523311,0.17014850662249303,0.17093011097842975,0.17014850662249303,0.15417240886806005,0.11238117132435668,0.05868641119088235,0.29217607444574506,0.15825165153086798,0.19847264726788116,0.3350620643753503,0.0971544023708488,0.11612464664750588,0.11612464664750588,0.3470239412882614,0.6487431550264259,0.02968643765030182,0.323126355477195,0.20102399814765032,0.182834216414628,0.018620773157668472,0.05159773812841737,0.20102399814765032,0.0,0.1276275739096731,0.02753509828101521,0.026035200589980375,0.14792146773363585,0.17008555484205945,0.2672322245011003,0.20102399814765032,0.06349423810802672,0.07896932975932114,0.20102399814765032,0.0,0.07201827384366152,0.15258106914919153,0.11897910259577679,1.0,0.07728840024180134,0.09564444503839081,0.09410432616174935,0.08583556404143841,0.0955821463532854,0.13905140820883732,0.5218301091856077,0.24017688494917375,0.20102399814765032,0.20102399814765032,0.06788021037686007,0.1900586029255852,0.2991150421626347,0.1622289029459385,0.20102399814765032,0.0,0.20102399814765032,0.1325996464860082,0.0,0.5218301091856077,0.21592435744253966,0.20102399814765032,0.20102399814765032,0.021566522546002213,0.20102399814765032,0.07331675013400601,0.025937871587204772,0.20102399814765032,0.20102399814765032,0.06435273599639532
Li Mo,0.09004728020940604,0.34787481750846727,0.10023068907909538,0.1795455748872457,0.1811115180135285,0.44692112131500494,0.15873096649965668,0.6294373330127389,0.714371565577535,0.24471500853224312,0.14708010944055563,0.11330212327870756,0.008080545679274395,0.7935643439916801,0.10257667721392333,0.07932501554124557,0.05653499292860369,0.10831579181941538,0.4908501820644373,0.6294373330127389,0.4908501820644373,0.4447617934731618,0.15779370788698352,0.0907377179568156,0.08730746126033918,0.1388177061298725,0.13911677452874094,0.1504292046038554,0.1514973990154742,0.1795455748872457,0.1795455748872457,0.1605702170960665,0.2820807818799564,0.03266430964595811,0.03460128309154664,0.34787481750846727,0.3506829361998022,0.02048863886715098,0.07457090703195635,0.34787481750846727,0.0,0.4909975517523683,0.033191246225528756,0.02864681386778329,0.545858629808328,0.6466525564835565,0.07620801463995139,0.34787481750846727,0.06986339953368208,0.12314056562116356,0.34787481750846727,0.0,0.6742059817462007,0.3950386080362762,0.20589498758464947,0.07728840024180134,1.0,0.1382287921484062,0.08246553655988395,0.13472598158213434,0.13186116089083336,0.11140167846449672,0.158049486647055,0.11319293541737525,0.34787481750846727,0.34787481750846727,0.10584878364506438,0.12650675411443968,0.40280945927184,0.6758436985240834,0.34787481750846727,0.0,0.34787481750846727,0.19438064961302146,0.0,0.158049486647055,0.6229059088832823,0.34787481750846727,0.34787481750846727,0.027536198284024822,0.34787481750846727,0.11432623410282101,0.028539721709349042,0.34787481750846727,0.34787481750846727,0.06180516741093567
Liu Weichen,0.1041608450260713,0.3595274888580813,0.5899172173746265,0.30801197929949303,0.8479661983498075,0.6054080628516588,0.14878015612334408,0.18391801323855783,0.0693363950662778,0.06562408754545458,0.8656539198673858,0.1366577271447668,0.013134377263317381,0.19927337607807177,0.16414334062850214,0.20007891964811717,0.1438381848676307,0.12423194418176435,0.12325827599121833,0.18391801323855783,0.12325827599121833,0.11168493746849123,0.9287098186310714,0.10495949856719806,0.14247935808203657,0.27949707160441695,0.1437767325688549,0.8103768219677786,0.2529086404984507,0.30801197929949303,0.30801197929949303,0.11123267243795512,0.09411352796459008,0.14773903190108625,0.12308058755799522,0.3595274888580813,0.1072974464296844,0.09266908451495202,0.16400270149606394,0.3595274888580813,0.0,0.22825941966934393,0.04924598471652465,0.4459243984097072,0.2645546518451703,0.23553052365077198,0.09303154424352669,0.3595274888580813,0.2579185644407297,0.1412351017131848,0.3595274888580813,0.0,0.49175031827290855,0.22284671442049409,0.21279179787991712,0.09564444503839081,0.1382287921484062,1.0,0.0531659890126369,0.15351522743005436,0.7472327277666745,0.1893813663051985,0.18282138057707154,0.1132227702358214,0.3595274888580813,0.3595274888580813,0.17670317869519017,0.14633479633612553,0.03559005063739777,0.15126556942488653,0.3595274888580813,0.0,0.3595274888580813,0.23715187422333664,0.0,0.18282138057707154,0.15641902812540284,0.3595274888580813,0.3595274888580813,0.03857130375384486,0.3595274888580813,0.19085537196119606,0.04638937601480645,0.3595274888580813,0.3595274888580813,0.11777242767814561
Luke Ong,0.027896644951624375,0.06805443940518814,0.07163208831558801,0.055623214200550435,0.05610834333834071,0.054227582429462885,0.08444199252049378,0.047083314624190936,0.02187863779029017,0.10833321652757413,0.05800643275918055,0.03469604454596294,0.05985986652008637,0.037720169716217736,0.0242709646642226,0.04068534312607027,0.09997439723527007,0.07626425921036425,0.02333138114494351,0.047083314624190936,0.02333138114494351,0.08981495733693362,0.062231733041152065,0.02811054254693088,0.03459033340292873,0.054747851133878755,0.027215290173112288,0.10802401587040852,0.04064751871774949,0.055623214200550435,0.055623214200550435,0.06963227979638306,0.10708514706069834,0.07551604455877822,0.10260344605896171,0.06805443940518814,0.18830709960318598,0.015243789322037295,0.11431276325467363,0.06805443940518814,0.0,0.058924852042423065,0.09989763339371927,0.02131356788411331,0.06772642705727132,0.0496059805151812,0.08576239180483908,0.06805443940518814,0.16836964829624,0.08670226065928026,0.06805443940518814,0.0,0.09131582355598421,0.1081529570878912,0.1711232211024521,0.09410432616174935,0.08246553655988395,0.0531659890126369,1.0000000000000002,0.03187790467723242,0.05280860057396297,0.04284766090463905,0.1284916419847321,0.059814667623232176,0.06805443940518814,0.06805443940518814,0.0283997642363768,0.039191788972481705,0.15310261162045558,0.03579370659160173,0.06805443940518814,0.0,0.06805443940518814,0.21760288101727804,0.0,0.1284916419847321,0.029608332050461445,0.06805443940518814,0.06805443940518814,0.0902605160195223,0.06805443940518814,0.08049616224657896,0.16325112928720303,0.06805443940518814,0.06805443940518814,0.1730420394706296
Qian Kemao,0.10255492176088526,0.4112237995425637,0.20246908377605927,0.2044846034467042,0.2062680573658505,0.34665707218851527,0.16408012489863288,0.48907384475418797,0.04803069282360285,0.18918242456620626,0.29710635807973024,0.6001404963322811,0.00787526827151323,0.22792681338156592,0.2522621971285893,0.21181557642123044,0.07011511394610373,0.6484773812882179,0.3999350146596512,0.48907384475418797,0.3999350146596512,0.36238310770228205,0.3187481574260473,0.15672537343362816,0.22053032234312706,0.17644561154618152,0.46651106536439374,0.28546961394417814,0.5887166286160116,0.2044846034467042,0.2044846034467042,0.1927602764101688,0.2325409722117447,0.03183450865521209,0.06631521761595166,0.4112237995425637,0.03524045597916201,0.019968147449598458,0.08281754889665519,0.4112237995425637,0.0,0.20492528994939768,0.0323480589884323,0.027919072954632085,0.45293864771517484,0.15787624468987993,0.18272344546205485,0.4112237995425637,0.11360447876690238,0.47852239780668043,0.4112237995425637,0.0,0.08614986438179559,0.33275439586488287,0.24338904352933707,0.08583556404143841,0.13472598158213434,0.15351522743005436,0.03187790467723242,1.0,0.26105318351352436,0.38651626084472473,0.1800026908057984,0.18252873821049387,0.4112237995425637,0.4112237995425637,0.2537232235763847,0.14407864668715115,0.021339511645446414,0.1474323981538408,0.4112237995425637,0.0,0.4112237995425637,0.42369857634685226,0.0,0.1800026908057984,0.17891045625129945,0.4112237995425637,0.4112237995425637,0.026836671342689633,0.4112237995425637,0.44427003724666553,0.027814701355123865,0.4112237995425637,0.4112237995425637,0.08788993799783398
Mohamed M. Sabry,0.10427799182634638,0.3610984821074329,0.6562190784951055,0.26771079105551876,0.5902394340712254,0.5454791312261847,0.2561195450892551,0.26995475069428404,0.06031284163489736,0.06558134283232792,0.743962651698259,0.27273291961526647,0.0130460863339043,0.20014412209415108,0.40762955918093857,0.15455525582595636,0.19409782312443033,0.13674063696963876,0.12379686601704348,0.26995475069428404,0.12379686601704348,0.11217295657205002,0.7981543241123746,0.10507754359085877,0.12608900989269953,0.4471913287191754,0.1444049801529184,0.7002860252610088,0.5436747508566234,0.26771079105551876,0.26771079105551876,0.11116022025078562,0.0942193748273041,0.2219532719709707,0.175364631431065,0.3610984821074329,0.08729729476588818,0.213988260006089,0.1793443025347641,0.3610984821074329,0.0,0.21251098570460664,0.04517694207148927,0.3337242912701955,0.3883131609911474,0.20474976932597067,0.13205493597350967,0.3610984821074329,0.2591497267126498,0.23860876509453496,0.3610984821074329,0.0,0.4025709406151781,0.29820278309335235,0.21372161406462264,0.0955821463532854,0.13186116089083336,0.7472327277666745,0.05280860057396297,0.26105318351352436,1.0000000000000002,0.16847508218002558,0.18302699469004372,0.09696645209282706,0.3610984821074329,0.3610984821074329,0.37985675959248,0.1464993750043899,0.03535080985836134,0.14429738752085644,0.3610984821074329,0.0,0.3610984821074329,0.3670533390729763,0.0,0.18302699469004372,0.15710251755213805,0.3610984821074329,0.3610984821074329,0.03339576341828712,0.3610984821074329,0.4102795641783822,0.04607754081766474,0.3610984821074329,0.3610984821074329,0.09770362581992395
